label,Anatomy,,,Isomap-theta-123,,,Isomap-theta-dist-123,,,Q,Close-To-Center-Clustering,Close-To-Center-Distance-Clustering
1506,1,47,48,-38.71214831,-25.54987486,-0.538531597,11.90750147,2.084409084,-0.293788578,1,2,3
1507,44,53,-9,-30.50373041,-18.39094875,-33.52914353,5.250603088,6.911737842,-0.742739446,3,2,2
1508,43,-76,-17,-5.453364435,55.64861654,-15.4565795,0.706684611,-3.70666577,-5.909540956,4,3,2
1509,-37,-63,33,-34.61094832,4.584270993,-15.63831437,6.860665197,0.528545536,-1.784267406,1,2,2
1510,20,-66,12,22.07975651,33.76034369,18.27081564,-6.109664258,-4.524350283,-2.266251022,4,2,2
1511,10,-4,5,-26.67409465,-10.69504078,8.446637008,2.799939202,-0.258053828,2.664496813,1,2,2
1512,-6,14,45,37.27015601,-10.1290268,-11.38104957,-9.223558162,1.868306579,-1.212513974,2,2,2
1513,-48,-43,10,3.310953702,12.52064082,26.91633838,-1.385144539,-4.72865547,0.35481134,4,2,2
1514,36,0,59,27.33476211,-29.30053555,-8.325577175,-3.842469307,2.044789956,2.393712007,2,2,2
1515,-44,13,0,41.6290364,-3.261023314,6.118184066,-8.373794346,1.041678215,1.166662769,2,2,2
1516,2,-29,75,49.33388785,-15.0773807,9.874246303,-9.030322277,-0.904299872,2.511589836,2,3,2
1517,41,-66,38,-32.72855863,0.586599092,-13.12073168,11.11980833,2.632179633,-3.044486372,1,2,3
1518,7,-85,27,37.64303307,29.02693565,3.280828302,-8.841339687,-1.926174273,-2.795204283,4,2,2
1519,46,18,1,29.413312,-22.8405476,-3.66149223,-5.202544742,3.341031174,2.95577667,2,2,2
1520,-26,55,-9,-22.52400493,-13.92729976,-24.74357681,5.558785198,5.98588533,-0.705793217,1,2,2
1521,41,27,38,-30.66609941,-28.78584742,-24.54198721,7.413466773,5.594183175,1.102034952,1,2,2
1522,-57,4,32,44.60569341,-18.4768441,0.621197718,-8.637885881,1.299738093,2.524732656,2,2,2
1523,52,-25,6,17.42503892,-8.196403034,42.88641532,-3.496050346,-2.059445481,3.343763587,2,2,2
1524,0,33,19,-19.69235219,-16.56030256,0.187786168,2.695623084,0.443782855,3.309976163,1,2,2
1525,44,29,9,16.32570453,-31.81838217,5.673790147,-2.981070585,0.643120235,3.764705345,2,2,2
1526,-2,-31,48,24.67091833,-5.598588905,-2.304071031,-7.138769186,-0.218612659,0.747673173,2,2,2
1527,-6,62,11,-38.90303245,-3.447167609,11.61903297,8.295086027,-1.993482885,2.207918923,1,2,2
1528,-42,-58,7,13.64852492,30.82079777,15.09189663,-3.159620958,-5.010512146,-2.116111139,4,2,2
1529,-38,8,-19,8.251488638,7.200067968,31.92620347,-1.667319806,-4.037128839,0.880242028,1,2,2
1530,33,-6,-42,-15.4194604,-1.053988325,1.604554033,2.35673354,0.199998129,1.991178485,1,1,1
1531,-41,21,49,-30.21096593,-7.146088277,-32.27454326,7.71268275,4.512182505,-1.666932519,1,2,2
1532,-32,-28,58,42.15058491,-14.75416872,11.78162237,-8.684785465,-0.763481572,2.503768945,2,2,2
1533,-14,63,-5,-3.828391706,-18.35808367,-12.63711576,-0.2770192,1.650090556,1.108505896,1,2,1
1534,28,-90,-11,-5.604879944,35.83447657,-17.06747635,2.444950463,-3.392354141,-1.727133609,4,2,2
1535,11,53,36,-38.58767641,-25.00202509,14.29717406,10.00184537,-0.876111487,1.919581466,1,2,3
1536,32,-30,69,45.07169982,-24.83989094,10.33854289,-8.697615306,-1.415156153,3.524397539,2,3,2
1537,-32,13,-39,-42.98851426,1.127610053,18.92746461,8.743678296,-2.171933621,-0.184249772,1,2,2
1538,54,-50,-16,-0.688502801,6.252625973,-27.37219863,-0.433516007,2.282617156,-2.700305093,3,2,2
1539,19,-54,15,-17.39054318,23.18698213,31.2256587,5.336810511,-5.861724637,-1.203832392,1,2,2
1540,-15,-59,-7,25.92415419,39.80403304,7.602462096,-7.140628301,-3.502372625,-4.097667166,4,3,2
1541,45,4,-6,35.85933979,-8.587082121,18.47843891,-5.589435789,1.064918932,3.146483788,2,2,2
1542,12,51,-12,-33.09037391,-16.0691574,25.35495152,6.185814854,-2.269071075,4.028903258,1,2,2
1543,-16,-46,-3,9.629815025,43.81501111,18.12460449,-6.415692352,-3.424193766,-4.217923782,4,2,2
1544,4,-10,67,43.00924777,-22.73158429,7.92849552,-9.894971624,1.061251751,2.517716673,2,2,3
1545,12,-54,45,-28.80724846,16.84790499,13.47989027,9.717108652,-3.567838038,-0.625544112,1,2,2
1546,51,31,32,-3.907942084,-24.14391958,-25.55088116,2.198932673,5.669354403,0.971986929,3,2,2
1547,-9,-51,63,44.13721477,8.235883152,-0.566072971,-10.67733096,-0.327866622,-2.526733267,2,2,3
1548,-29,-4,-33,-7.895385368,4.54419512,17.30102952,1.348122765,-0.738023885,1.588315922,1,1,1
1549,29,26,-19,-25.62503661,-26.1004761,0.373252671,4.709510359,1.611307627,3.311928752,1,2,2
1550,53,-14,22,42.58196418,-22.01971479,10.65280321,-7.359366722,0.948014825,3.050995844,2,2,2
1551,10,-93,-7,15.64700885,44.27309871,-11.7469406,-2.958516111,-1.459059796,-4.408989913,4,2,2
1552,3,-63,-42,-38.08028565,17.66686148,-24.78428386,8.145989307,2.566727644,-5.5870331,1,2,2
1553,-24,-60,49,26.25934439,24.5422344,-22.67886798,-5.946893657,-0.045204889,-6.151616519,4,2,2
1554,39,11,-38,-37.19262846,3.553515458,24.07602759,8.144518511,-2.22207753,1.597190245,1,2,2
1555,26,-32,-5,-4.255394058,30.94352584,20.09935089,1.201301033,-4.850880272,-1.306588777,4,2,2
1556,2,33,50,-26.07392102,-19.08164012,-25.34124761,6.478766427,6.51974834,0.597979928,1,2,2
1557,46,-79,21,1.44339122,41.16211162,6.502131117,-0.993196526,-4.80701118,-5.214303074,4,2,2
1558,-3,9,57,42.37155657,-10.17575098,-9.862958069,-9.585545417,1.536220016,-0.362637416,2,2,2
1559,-27,23,8,21.92644844,-12.97298241,-6.801322437,-5.901560689,2.462311358,0.502616493,2,2,2
1560,-44,12,19,30.47788928,-7.38882886,-24.99763025,-6.688214045,5.07131706,-2.518006335,2,2,2
1561,38,-7,66,20.80675372,-27.19087657,3.751514497,-3.997708783,0.437240524,3.976587043,2,2,2
1562,27,-21,-25,-17.71265463,13.12001995,18.37297499,2.461579312,-2.333493525,0.814678728,1,2,2
1563,63,-40,-8,-25.31128284,-16.44750416,-23.31615857,7.645619061,5.929095726,1.091046234,1,2,2
1564,8,-71,10,31.35396264,22.25905895,2.909185222,-7.258765873,-2.54433411,-2.82441303,4,2,2
1565,-32,34,-9,-6.925004715,-11.46838858,9.949797601,1.770776401,-0.686485528,2.416535999,1,2,2
1566,35,29,55,-35.57724353,-13.73545641,-14.06561057,10.26751075,4.266818767,1.167534498,1,2,3
1567,-1,-41,-36,-17.62188612,23.97739074,4.538924333,0.873084475,-2.806722192,0.483013757,1,2,1
1568,-22,57,18,-19.91679659,-12.83319713,-3.246166301,5.612958138,-0.425828585,0.495815761,1,2,2
1569,45,-23,54,36.34172324,-26.51111217,14.48191404,-4.175453158,-0.239156287,5.09052133,2,2,2
1570,58,-17,-12,-27.66045598,-9.414342556,29.82289271,6.964400984,-4.443462396,2.292315722,1,2,2
1571,33,63,15,-16.99304661,-24.29702157,-22.50029787,5.019235563,5.036710569,1.634406252,1,2,2
1572,50,-67,-16,-3.270628658,43.2889791,-25.74844665,0.95781652,-2.302202062,-6.297793447,4,3,2
1573,-6,-77,42,19.4038072,39.37263546,-9.354855531,-6.048993572,-0.698174015,-5.749164441,4,2,2
1574,-44,-40,-24,9.361395073,28.19621759,-10.12528594,-0.296556964,-3.104206984,-2.016102768,4,2,2
1575,-48,-3,-13,-0.541904934,13.27515111,35.18358971,-1.62266274,-5.931906401,1.166887567,2,2,2
1576,-24,24,0,3.806070553,-10.11976918,-4.937444815,-1.38436031,2.06479752,1.120713935,3,1,2
1577,-23,32,56,-41.10428554,-3.001931078,-14.63626513,10.4700724,1.094306801,-1.75428082,1,2,2
1578,45,47,27,17.93540436,-20.26918695,-35.77306874,-3.674001775,6.760882678,0.406063927,3,2,2
1579,9,9,53,28.14295275,-22.40526492,-0.213794262,-6.62101624,2.39115677,1.994209644,2,2,2
1580,-47,-60,19,-4.963122099,22.0207704,21.53815837,3.169883069,-6.30706106,-1.391824226,4,2,2
1581,56,-19,-27,-27.96263601,-11.18582934,-5.326968784,5.62132921,1.476908271,2.290240753,1,2,2
1582,18,-44,-10,-8.386589592,33.18712426,13.81684208,-1.521601226,-3.272078523,-1.721282435,4,2,2
1583,1,-59,-46,-31.68166763,7.167175126,-20.18769958,7.621375555,2.392696867,-3.86360319,1,2,2
1584,33,-53,46,10.83734321,0.017636479,-35.33394214,-1.515271872,4.199691458,-2.597211302,3,2,2
1585,3,19,-17,-34.78982163,-22.27834658,22.05148979,1.772218755,-2.705665211,4.201639297,1,2,2
1586,-18,-69,33,14.30366411,39.41505146,-0.139217496,-3.933729146,-1.849197152,-5.524394294,4,2,2
1587,-52,-12,35,44.79667209,-13.69590372,2.610129241,-8.344277838,0.751452247,0.863659368,2,2,2
1588,-28,-12,-35,-23.9016274,-1.709995483,2.409256447,3.370778136,-0.726939391,1.079330572,1,2,2
1589,63,-26,-2,-26.71445614,-23.29833346,22.93681058,8.103858881,-0.798055999,3.007409784,1,2,2
1590,3,18,40,22.194797,-15.71817737,-5.917122034,-5.01926059,2.744222736,2.075273114,2,2,2
1591,45,-71,0,9.819485786,41.73637708,4.318851787,-1.848156695,-4.316619308,-4.196509995,4,2,2
1592,-54,-38,25,-2.211693594,10.37060206,8.656070286,-1.494327291,-3.909496362,0.339128465,4,1,2
1593,2,-27,-36,-12.92989772,18.95273941,12.40043936,1.152495314,-1.920320714,0.54813135,1,2,2
1594,1,-39,25,-37.81179903,4.934573434,-0.026177951,7.920445365,-0.15254186,-1.089666777,1,2,2
1595,50,19,-7,18.33107582,-18.72081221,2.11974122,-3.439412602,3.144871601,2.664446346,2,2,2
1596,6,15,70,-14.02345536,-28.5111336,-0.307546762,8.785808014,2.250325142,0.795907519,1,2,2
1597,25,-46,63,47.22980996,-2.648745338,-7.77276475,-10.72387266,1.051957611,-1.110606627,2,2,3
1598,12,46,43,-31.11922623,-27.30600966,3.851959852,7.54952418,2.663612719,2.98819476,1,2,2
1599,24,-67,-4,18.46394111,36.44847906,12.39389345,-5.254880329,-3.301140803,-3.066253232,4,2,2
1600,-30,-16,-8,-15.34146556,11.95239938,-0.793557727,2.86904595,-1.457278823,-0.725169422,1,2,2
1601,-30,-65,-13,1.955295081,54.49492646,-7.855240622,-1.370036127,-3.699090878,-5.629156736,4,3,2
1602,-27,54,34,0.209696925,-24.14172773,-17.57386177,-0.448401862,1.987124093,1.205347186,3,2,2
1603,49,15,34,-5.075052493,-32.55078066,-19.31244445,3.10873433,5.440453768,2.279415741,3,2,2
1604,17,33,57,-39.63368214,-14.68807833,2.981807456,11.31712246,0.482269936,-0.208462331,1,2,3
1605,-1,-80,-1,22.10805282,39.2443895,-8.692527911,-4.086305827,-0.262229086,-4.727349295,4,2,2
1606,-64,-38,4,-20.87027941,-2.172424663,14.09731627,4.976480147,-1.796236577,2.645151479,1,2,2
1607,29,-1,-32,-15.80227131,6.529001124,25.00827037,4.618409876,-1.683463319,2.073347481,1,2,2
1608,47,-59,-12,4.095223877,40.94444803,-10.02475128,-1.652682571,-2.571231022,-5.107106067,4,2,2
1609,45,-11,-3,28.57184857,-13.87638606,26.97711829,-5.763413307,-1.427133949,3.231441821,2,2,2
1610,-26,-19,70,39.9150511,-24.6011021,17.53667814,-7.356138195,-0.692656464,4.134633289,2,2,2
1611,19,-18,77,42.49043812,-31.35656148,6.39991306,-8.637562184,-0.264680065,3.892467698,2,3,2
1612,-35,19,-22,-11.3822155,-3.740755912,39.73486539,1.997199502,-4.27922792,3.132418271,1,2,2
1613,41,-56,-31,-5.48903284,30.02672488,-29.02276461,2.124116081,2.399450053,-5.174598266,1,2,2
1614,-32,38,45,-7.216176439,-0.505698484,-40.32112754,1.226097965,4.351588485,-1.079193442,3,2,2
1615,9,13,38,25.36428116,-14.04748581,0.456384621,-5.205153622,1.397249236,2.91767194,2,2,2
1616,-27,-76,25,8.57043787,47.37090336,-6.979932314,-1.937290566,-4.335548635,-6.459865728,4,2,2
1617,37,-40,-35,-2.213423251,26.41587744,-9.721487922,0.425664679,1.397030355,-3.700283198,1,2,2
1618,-33,-30,-25,0.838518536,24.26754251,5.772889734,-1.193579882,-2.137632555,-1.124494621,4,2,2
1619,33,4,-12,0.781604371,2.769579719,33.89707242,-0.894014059,-2.831964125,3.303607822,2,2,2
1620,25,-93,10,13.86060133,52.91864701,-8.517544631,-3.523940564,-1.909513238,-5.146108996,4,3,2
1621,-34,-19,59,40.17885079,-22.71154835,18.79929399,-6.343026524,-0.73229899,3.990890332,2,2,2
1622,41,-30,22,13.10759315,-11.90730992,29.31816514,-2.736831461,-1.642978478,4.151157985,2,2,2
1623,11,-33,57,32.8412231,-22.39793407,3.001015168,-7.232780289,-0.690641026,2.737520478,2,2,2
1624,57,-65,-4,12.01790914,18.4814373,-11.53131875,-5.007802985,1.068473934,-4.33119613,4,2,2
1625,17,20,-7,-14.85832855,-1.754953313,16.51110164,0.720848434,-0.834859245,3.868797298,1,2,2
1626,-40,38,-4,6.979830975,-10.46150876,-24.86065223,-2.093595389,2.689757514,0.33789485,3,2,2
1627,-4,-26,2,-2.532140667,13.17922885,17.08317558,-2.26731444,-0.967105011,2.397624947,2,2,2
1628,3,-61,-7,-2.413632332,36.03362114,7.795684316,-1.390809501,-2.457721191,-2.974914782,4,2,2
1629,8,-61,-45,-30.12879687,9.534328279,-12.05781666,6.210280211,1.690348915,-1.508402857,1,2,2
1630,51,-10,47,24.96957827,-27.43581472,20.09474669,-6.222425815,-2.295393278,3.754203724,2,2,2
1631,-32,48,34,17.68076562,-18.3341856,-22.90552602,-4.105927548,3.180341888,1.191195369,3,2,2
1632,5,-64,37,-35.99944794,10.00343352,10.45329023,10.21082962,-2.772941953,-0.080829519,1,2,3
1633,-1,39,14,-21.73328459,-19.24775075,10.60434578,3.157056315,-0.752099583,3.482062695,1,2,2
1634,-51,-35,38,1.737868325,-3.152035475,-37.81983778,-0.5535438,6.545993691,-1.934049282,3,2,2
1635,-42,53,9,2.209618221,-17.05397445,-47.76933216,-1.678551577,8.513395957,-2.31107919,3,2,2
1636,60,-28,21,36.5095176,-13.81503043,15.55176641,-9.664382725,0.51577859,1.380218146,2,2,2
1637,-49,-33,-14,8.413110715,10.42126431,-7.699951474,-2.339292999,-0.278048928,-0.24409828,4,1,1
1638,-27,-77,-6,0.400578295,51.64231308,-4.442535721,-0.475961966,-4.443023871,-4.286509969,4,3,2
1639,1,63,26,-39.30457653,-15.25221615,13.45192324,9.44835005,-2.278526865,1.677700905,1,2,2
1640,-20,10,-31,-14.8690909,3.002292435,5.534807876,-0.315719975,-0.078940566,1.379587856,1,1,1
1641,-30,33,0,13.88697152,-13.88744424,-12.35584102,-3.935056619,2.217553294,1.319581843,2,2,2
1642,39,6,-28,-32.05712248,-8.494824056,36.21496519,5.565359984,-3.05523124,2.528209071,1,2,2
1643,-4,-23,-12,-12.83746763,34.04959013,26.08241198,-0.019081963,-3.406139174,-1.338959959,4,2,2
1644,39,-31,58,28.74928083,-19.21307113,18.5286527,-5.196349749,-1.316854998,3.885554842,2,2,2
1645,1,-9,42,33.65793105,-23.43086308,0.419616972,-8.332239796,1.195689589,1.163851902,2,2,2
1646,3,50,-24,-26.30966215,-22.37547142,25.63840039,4.700998013,-2.372147865,4.592965017,1,2,2
1647,-33,14,53,-17.18499119,-3.29095934,-36.7295671,2.740054735,4.8060353,0.653276526,3,2,2
1648,-62,-15,-11,-26.22866532,-1.571522129,28.66071729,8.873014199,-3.910588013,1.140997425,1,2,2
1649,-39,9,-9,27.50259092,-10.5381382,20.14433014,-6.100488023,-1.551964291,1.558875438,2,2,2
1650,9,22,66,-30.1608208,-26.10112927,-5.634760835,10.10213748,3.083053225,-1.417859562,1,2,2
1651,-35,-3,19,25.35882502,-20.65090947,15.78287216,-3.657048363,-0.306916096,4.484270375,2,2,2
1652,10,-39,67,44.28349424,-14.29941629,10.96844689,-8.678213191,-0.16355219,2.636534243,2,2,2
1653,42,-43,-12,2.445481611,29.92121609,22.0544638,-1.784200059,-4.925403805,-1.667969516,4,2,2
1654,52,-60,27,-40.27746802,8.269781296,6.235775339,11.41970662,-2.141178555,-1.122858862,1,2,3
1655,13,-21,-8,-20.36681596,9.955841897,7.962444382,1.154485459,0.216983266,1.329071763,1,1,1
1656,28,-76,47,-8.101162004,21.51897892,-32.76050719,2.408302134,2.759435121,-5.46017246,4,2,2
1657,-5,53,20,-33.83690426,-18.86104895,12.10522941,7.072174187,-1.058906975,3.607183598,1,2,2
1658,42,45,12,5.603064108,-20.70561583,-35.02978605,-1.270831126,6.549899434,-0.229103124,3,2,2
1659,-48,10,-33,-30.89151286,7.199081456,34.30683395,6.373230534,-5.466950851,1.329376313,1,2,2
1660,3,-57,46,-21.5407307,15.08198315,11.72946074,8.532581333,-5.075881026,-1.80421136,1,2,2
1661,23,-2,65,42.88992818,-22.96499562,-1.265490754,-7.217303191,1.152622783,1.067696097,2,2,2
1662,-34,-49,-23,0.29121982,48.66538432,-6.916461831,0.666456319,-3.820107826,-4.956570179,4,2,2
1663,53,-5,-11,-2.147111227,2.110371168,40.58557127,-0.807110679,-5.228082592,2.862200456,2,2,2
1664,-45,20,20,31.55879642,-5.018676926,-11.75271219,-4.915553482,1.853068278,-0.197571249,2,2,2
1665,-57,-52,10,2.929732461,2.857463114,11.78549777,-1.692820324,-2.26874521,0.127054755,2,1,2
1666,-6,37,51,-26.6110052,-27.81021264,-8.230122155,7.175753314,4.029908972,2.644644088,1,2,2
1667,57,-36,21,34.67168986,-9.912167962,11.88757075,-8.197921555,0.70301804,1.746365415,2,2,2
1668,-6,-55,2,15.37098541,46.70810004,18.80533335,-5.875787963,-3.872310946,-3.332578326,4,3,2
1669,4,-24,42,-20.15301952,-15.2987807,-7.766050592,5.965869599,1.480003267,1.736378208,1,2,2
1670,-52,-11,-16,-20.40173962,2.833094312,40.26283609,4.268237374,-6.668695628,0.452606521,1,2,2
1671,38,42,-8,-5.328671334,-30.38644572,-23.01623537,0.805112854,3.246403437,2.706521736,3,2,2
1672,-5,23,-20,-15.94719332,-34.80574702,13.53358757,3.260563578,-0.378548486,5.381666281,1,2,2
1673,41,-58,57,-3.331695507,-6.495228452,-47.63567359,3.193627127,8.385183869,-2.12269183,3,2,2
1674,-27,-36,60,42.90785423,-6.418357227,1.867868629,-10.27197428,0.677222777,0.062990014,2,2,2
1675,20,-97,0,12.37173717,50.8340894,-9.678741714,-1.195598593,-3.006935544,-4.712309406,4,2,2
1676,9,69,0,-44.85434801,-1.926111327,13.32482757,9.688322697,-1.7928455,1.223041243,1,2,2
1677,-20,9,1,-2.030897354,-3.164556771,7.869596704,-1.036219822,-1.785910184,0.283679344,2,1,1
1678,52,0,40,35.02338867,-22.6319494,-6.313586421,-8.490288932,2.227785603,0.755247279,2,2,2
1679,-46,-31,27,26.6919841,-8.285584198,14.82381862,-5.564856814,-0.541750398,2.529624379,2,2,2
1680,-14,7,22,-17.31558106,1.826191851,-30.99917372,3.21320885,3.204294064,-0.082184864,1,2,2
1681,-6,-52,26,-29.85553241,12.29136008,19.20101596,9.919716618,-3.673790672,0.612342568,1,2,3
1682,50,-28,-17,-10.88642999,2.481961168,0.449490878,1.682278474,-2.792877635,0.240269936,1,1,1
1683,22,-51,-15,-0.55502045,38.6514275,5.853236597,-1.575484598,-2.503892633,-3.314385132,4,2,2
1684,15,-86,33,25.13310167,32.50822632,-0.669040611,-8.795490724,-1.936375551,-4.418649648,4,2,2
1685,24,-30,73,45.5428093,-28.58267517,9.694568014,-7.647172367,-0.204447498,3.633636851,2,3,2
1686,54,-33,42,28.25311811,-18.97869265,-32.29124725,-5.769344231,6.668681853,-2.289887419,2,2,2
1687,-50,19,35,27.56422101,4.544806144,-34.42121902,-5.487816318,3.037237862,-1.485739926,3,2,2
1688,-4,57,29,-34.98447208,-19.42051455,11.0110331,8.578476184,-3.149369486,2.042341913,1,2,2
1689,58,-46,26,-8.804385768,-4.529607827,22.92553196,1.527054327,-4.281545858,2.720313135,1,2,2
1690,5,6,-8,-12.5058965,-6.254323399,15.82447805,0.270744968,-1.207265959,2.667889139,1,2,2
1691,-8,-90,-8,11.07741273,50.84889559,-16.07123386,-2.588019115,-2.003763384,-4.153319616,4,3,2
1692,-37,-44,45,13.44168296,-3.831536047,-43.87444673,-3.103846722,7.831229269,-3.121735925,3,2,2
1693,60,10,8,35.5238186,-23.78072266,1.274570318,-8.902001887,3.365062525,1.39222409,2,2,2
1694,16,-39,49,29.38386381,-12.08736671,-2.636515995,-6.830828702,-0.040043726,-0.063782785,2,2,2
1695,-28,-39,-41,-8.410600131,26.94279622,-25.32877722,0.744124914,1.392725009,-4.607258905,1,2,2
1696,32,26,49,-36.96370058,-18.4392585,-3.188058434,7.312450297,2.732563744,2.330340894,1,2,2
1697,-54,-18,51,46.70610268,-20.9347978,2.677293058,-9.99748211,1.597692581,1.392666381,2,3,2
1698,11,-65,-25,-16.5171735,25.14362332,-27.01553188,1.637025204,0.549084063,-4.738062835,1,2,2
1699,-24,0,-42,-18.90047847,10.79622242,11.10961598,4.124756731,-1.046148799,-0.408868829,1,2,2
1700,-2,-87,21,39.69501357,26.61741778,-0.345742455,-8.676410561,-2.461927713,-3.597278549,4,2,2
1701,-6,24,38,16.71089026,-22.66846388,-6.00736139,-2.776686841,0.240515006,1.93816509,2,2,2
1702,0,69,3,-41.37437097,-11.03418013,9.206655348,8.250034662,-2.962563418,0.646953287,1,2,2
1703,-17,21,57,-24.5963143,-11.17670435,-35.22124498,1.66509002,3.687536797,0.558443399,3,2,2
1704,37,-10,-21,-32.91579519,8.173550263,34.20794598,5.612323247,-2.983242501,2.31195377,1,2,2
1705,23,-63,52,28.78318551,18.33419019,-20.1989445,-6.847547319,1.804422725,-4.3957156,4,2,2
1706,-4,27,-8,-28.22330995,-7.432834216,18.64018046,2.523669314,-1.738147657,3.04215269,1,2,2
1707,3,46,39,-35.97014235,-27.38252125,-6.769251687,10.53105594,2.766345549,1.846148199,1,2,2
1708,-25,63,-9,-27.1907575,-18.64156859,-27.62580145,5.241709311,3.845331303,-0.224215974,1,2,2
1709,-53,-6,3,36.1191721,-13.07766974,26.62485086,-9.050978788,-0.063210961,3.487912375,2,2,2
1710,42,18,39,-21.68170837,-31.03283821,-15.20858622,8.031858741,4.330952083,2.359931266,1,2,2
1711,13,63,5,-41.36927835,-14.8526575,13.45664429,7.91661579,-2.488462495,1.522247715,1,2,2
1712,-26,-81,-26,-28.27832828,35.41239166,-33.8112525,6.008038037,0.637061384,-6.611033758,1,3,2
1713,57,-63,33,-42.50357693,-18.5831997,-6.955787667,12.59731914,2.290047917,-2.117119724,1,2,3
1714,-4,-41,73,48.88541236,-6.57718749,-0.428619771,-9.304754051,0.14160354,1.251065029,2,2,2
1715,2,-3,5,-15.56677034,-18.45821036,5.276939313,3.232335777,0.080232809,2.459016485,1,2,2
1716,37,16,3,22.46983474,-18.75970776,-7.300794175,-5.049804519,3.711070132,2.601723582,2,2,2
1717,60,-39,15,1.659769337,7.649401772,29.93537424,-2.09374515,-4.440162332,1.68677277,2,2,2
1718,-21,-1,-20,0.702491143,15.80831376,40.75066736,-1.583536678,-4.162186766,2.242817617,2,2,2
1719,45,45,-3,-9.343239123,-29.21871093,-32.41612667,2.305992037,6.826179237,1.260525239,3,2,2
1720,-12,-84,34,34.51299083,35.448805,-7.118173538,-8.772958618,-2.353689385,-5.068911012,4,2,3
1721,-38,28,11,27.94350444,-3.096594115,-9.356160979,-5.816092633,1.069578352,0.361121626,2,2,2
1722,-8,1,67,46.41452991,-12.33613886,-1.015583356,-9.152473776,1.733722689,0.714984333,2,2,2
1723,44,-5,12,38.1572889,-20.62927996,17.09801661,-7.370829908,-1.266539047,3.538668974,2,2,2
1724,27,46,45,-39.03084498,-17.8018566,5.30810028,10.5315421,-0.554470962,1.993575281,1,2,3
1725,46,-3,-36,-34.35814308,5.493446363,23.4206841,6.07721749,-2.966943691,2.693546104,1,2,2
1726,10,-30,69,40.93212802,-22.403654,14.24254804,-7.178692023,-1.221996928,3.5347093,2,2,2
1727,55,-18,42,35.9356588,-20.80505101,-0.785365012,-7.362412997,1.221657749,2.824313176,2,2,2
