label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,
1637,-49,-33,-14,-2265.420943,-1846.886693,1325.123633,-2045.229926,-2298.660781,-738.7502222,-1739.248288,-2203.05797,259.8857271,-1729.530221,-2152.373508,-176.9189878
1638,-27,-77,-6,-2273.933842,45.90202609,2156.944398,-1993.308014,-273.9675868,-1857.880366,-2036.829223,-398.7006449,1476.392812,-1905.375392,-623.5635448,-1365.977428
1639,1,63,26,2530.692484,-2627.833131,-3038.662597,2217.814714,-1995.790031,3456.397248,2099.723481,-1347.862079,-3098.064338,2727.585926,-882.9027261,3142.08757
1640,-20,10,-31,-1772.594776,-2351.267639,861.2609365,-1490.909024,-2269.594325,-126.9459651,-1218.853382,-2212.086661,-165.0865335,-1082.77649,-2188.719067,486.8339488
1641,-30,33,0,-1152.971804,-2816.848642,-50.59422836,-1005.923744,-2654.019633,727.3639972,-755.1075439,-2673.065338,-768.1307494,-438.6833387,-2376.063111,994.5790115
1642,39,6,-28,-2716.614071,641.8551786,-1368.279099,-2459.997097,846.2500702,1431.584992,-2295.553546,651.3750464,-1290.288746,-2287.412599,917.5208139,1081.971396
1643,-4,-23,-12,-2526.810966,-573.2747701,610.9972298,-2394.248816,-544.6441157,-358.2565213,-2253.274142,-695.8247668,284.8152769,-2225.006459,-900.1503173,-167.2218736
1644,39,-31,58,1077.477422,5238.164779,-176.0638993,1690.924066,3998.693893,-1405.615092,1320.114532,4120.866153,1488.836154,1228.271388,3797.100522,-2171.132925
1645,1,-9,42,3100.5894,1016.286299,277.2589556,2513.993486,720.1443792,-834.2840309,2213.527457,813.6564851,1137.118388,1953.105342,501.1428261,-1256.971163
1646,3,50,-24,-1321.950806,-2340.75472,-1500.117241,-1136.47316,-1893.784312,1668.420146,-799.7824237,-1616.331554,-1698.363266,-693.8174895,-1235.701986,1989.552705
1647,-33,14,53,4202.18637,-2959.253736,-73.14904285,4192.251436,-2581.567235,-106.3153571,4423.023077,-2287.051162,-196.8711057,3956.383009,-2023.299296,655.6730569
1648,-62,-15,-11,-1513.640687,-2351.134846,1413.702764,-1380.576266,-2373.166899,-577.3089812,-1042.045415,-2404.444929,433.3062354,-965.358734,-2477.558837,-22.99345888
1649,-39,9,-9,-1795.398272,-2475.980863,1060.489179,-1918.025772,-2457.22906,-422.3625888,-1563.49386,-2530.257296,-25.48127193,-1452.270399,-2554.347382,542.0145811
1650,9,22,66,4209.626194,465.5939692,-2378.054858,4399.071755,1167.206195,1460.685859,3841.538055,922.9337672,-1439.54241,3816.965347,953.8003737,916.7353739
1651,-35,-3,19,924.5733967,-3509.99812,1221.183807,637.8624529,-3274.591232,-113.5598551,654.6944966,-3255.491462,33.29701166,764.2038977,-3099.859853,536.6925466
1652,10,-39,67,3586.165715,3073.146705,1270.661166,2992.696315,2380.086599,-1800.834558,2696.32593,2218.964486,1894.82119,2593.652848,1720.377331,-2357.003895
1653,42,-43,-12,-3030.198989,776.3504715,-643.4884213,-2719.617701,846.4653059,467.1204755,-2652.584337,686.6136087,-499.5141647,-2678.923017,495.632484,248.4545946
1654,52,-60,27,-2093.432605,3132.592849,-529.4952434,-1676.655738,2888.455396,-372.7211515,-1626.465971,2792.626184,455.1475397,-1687.054125,2289.326603,-477.6804339
1655,13,-21,-8,-2700.820053,-236.3771706,254.0939024,-2561.631458,44.27136775,-66.07415856,-2517.992072,-163.9379106,-58.61502074,-2454.036978,-314.0018513,32.47559956
1656,28,-76,47,-283.8501611,3959.732476,2013.958445,174.7996294,3086.834567,-2168.488527,-297.7584848,2829.561335,2308.417219,-28.05452745,2242.593219,-2955.241395
1657,-5,53,20,961.8366519,-2575.617536,-2784.737124,771.0858863,-2042.885712,3206.813534,905.2765514,-1903.385841,-2871.80319,1110.740963,-1197.013934,2763.609214
1658,42,45,12,1219.117479,-899.0142845,-5341.209986,1181.71329,1860.961651,4647.262379,1375.913536,2064.272027,-4116.987307,1232.264638,2542.183705,3609.259937
1659,-48,10,-33,-1362.290342,-2342.889773,1058.746265,-1377.320694,-2472.00183,-529.2419882,-1041.573719,-2106.701344,282.3093392,-824.9545151,-2278.191286,377.3328005
1660,3,-57,46,433.1415311,3057.740473,3166.500266,49.27678202,1598.498014,-3043.267946,97.86331824,1664.858274,2677.095985,-134.4516732,788.2291473,-2871.617909
1661,23,-2,65,4610.805816,1075.124058,-1504.85205,4439.289619,1654.834789,723.1271207,4156.787443,1602.434396,-538.8489696,4030.808063,1725.616092,70.83464207
1662,-34,-49,-23,-2415.997033,-365.5260583,1325.896922,-2212.477449,-580.7777484,-1273.076468,-2250.859771,-773.7479519,961.6018835,-2149.497681,-1009.175868,-853.9202052
1663,53,-5,-11,-2955.950243,960.2694237,-1382.834007,-2509.591664,1334.135037,1079.772186,-2510.065931,1382.834016,-1084.013494,-2603.281358,1384.963386,896.7408503
1664,-45,20,20,-260.7040478,-3325.725014,759.8225876,-389.3456406,-3341.646478,182.9442148,-93.28921757,-3140.53425,-442.0622924,-83.2093857,-2688.722035,818.2526041
1665,-57,-52,10,-1535.36364,-1146.067647,2392.44787,-1462.816808,-1651.035084,-1929.501441,-1398.376478,-1528.263698,1690.104637,-1140.524856,-1745.0245,-1413.975014
1666,-6,37,51,4818.525646,-1398.809254,-1963.191918,4366.847848,-652.3113498,1799.487779,4010.514056,-546.3037362,-1634.933305,3859.675868,-124.672146,1541.435014
1667,57,-36,21,-537.9531197,3354.814365,-2432.143353,-58.45204231,3625.994642,1135.156218,-366.4036569,3500.652631,-833.2392888,-511.4185728,3580.276189,183.9499351
1668,-6,-55,2,-2155.012348,269.5748672,1375.892404,-2028.881792,-207.1595078,-1273.123205,-2034.972806,-324.1324546,1110.591302,-1996.225909,-606.8974533,-1029.182529
1669,4,-24,42,3780.710187,1601.426101,1132.591512,3473.727731,1221.631519,-1419.112566,3214.639812,1155.719223,1316.921445,2913.695215,1006.537738,-1164.573507
1670,-52,-11,-16,-1641.157976,-2449.606247,1331.352046,-1378.756552,-2646.372673,-655.1541658,-1222.887418,-2601.122759,497.7327874,-1051.135244,-2628.146575,8.891649763
1671,38,42,-8,-1541.474663,136.5943764,-2911.561241,-1151.598225,950.2977251,2347.282846,-1199.759414,1108.38214,-2213.485323,-1151.533377,1478.922968,2066.329181
1672,-5,23,-20,-2051.364815,-2065.013915,-370.4961082,-1653.982016,-1861.591985,963.5408756,-1409.286357,-1799.043722,-1170.678182,-1415.873265,-1548.955384,1323.809503
1673,41,-58,57,-483.3321898,4248.703474,144.0886913,-325.8957407,3614.378619,-1203.549818,-545.9037674,3556.937552,1239.343756,-268.2124016,3625.362581,-1914.419255
1674,-27,-36,60,3266.799834,1778.275354,3887.794226,2771.228139,991.8372052,-4003.983795,2354.426802,560.0052431,3799.834666,1912.994055,-88.80929,-3630.264677
1675,20,-97,0,-1842.295069,1128.159428,710.2730246,-1593.963644,858.3520289,-943.1206071,-1473.72086,1013.065941,1014.194464,-1422.80566,914.2658436,-980.7183993
1676,9,69,0,485.5043911,-2518.884997,-3291.833645,735.0711251,-1382.373575,3657.370339,1370.685789,-908.2855793,-3399.230902,926.8569828,-35.88506486,3155.578868
1677,-20,9,1,-2020.572222,-2365.076922,533.0494432,-1802.438823,-2260.799861,284.8448655,-1683.635691,-2290.607814,-412.0191032,-1564.309885,-2305.760118,790.4045811
1678,52,0,40,2343.091023,2794.783646,-3301.156589,2520.724994,3639.092365,2204.682686,2482.940622,3605.468109,-1638.779025,2109.186695,3676.623341,1185.255526
1679,-46,-31,27,3756.999786,-2178.916033,3561.082403,2988.355338,-2792.381875,-2783.461763,3091.504178,-2547.733997,2455.428573,3141.026505,-2722.19215,-2041.748201
1680,-14,7,22,-883.502283,-2591.693549,145.2475491,-895.0347828,-2775.20036,791.9291856,-506.5151351,-2785.755949,-857.6597087,-400.006225,-2314.445816,1096.710081
1681,-6,-52,26,-731.6171311,1373.836963,2308.555309,-867.0451879,441.5160037,-2197.732117,-1186.569473,218.2151849,1822.489269,-1156.378505,-212.1696995,-2109.470145
1682,50,-28,-17,-3203.327005,811.6030662,-1069.493421,-2750.21222,827.2586196,916.8105065,-2720.359779,697.2680394,-874.4875088,-2730.072219,707.1974632,790.5104996
1683,22,-51,-15,-2790.996999,122.8640711,533.2140073,-2647.250716,148.9569721,-466.7220467,-2561.23953,-99.14681781,474.3014131,-2530.769513,-372.6790826,-469.393531
1684,15,-86,33,-677.1992176,3455.246324,1979.770359,-656.1107374,2379.564799,-2606.779763,-960.7225995,2111.683715,2503.817092,-1004.196483,1498.382364,-2700.502782
1685,24,-30,73,2435.043115,3755.078401,1684.470852,1531.067625,3121.497438,-2344.37846,1742.256028,2838.051547,2196.210093,1518.444351,2051.979905,-2620.816504
1686,54,-33,42,2140.615312,5013.195783,-1723.398704,2486.705015,4902.883668,492.1568151,1578.95324,4635.837948,120.3204374,1619.937916,4629.312393,-766.9358173
1687,-50,19,35,3746.540381,-3497.464829,370.7967217,3749.120826,-3443.793127,388.1876058,3895.718005,-2881.81401,-295.0691489,3450.435878,-2454.067155,821.5571472
1688,-4,57,29,2155.422535,-2548.087121,-2890.340756,1996.821558,-2121.923,2499.313145,2321.790663,-1848.713517,-2727.502524,2171.586361,-1092.44121,2787.737362
1689,58,-46,26,-17.41528808,4353.574488,-908.5545339,141.2275031,3867.998489,113.5177285,-66.92996124,3855.985246,40.45752037,-257.0812844,3597.510284,-523.655251
1690,5,6,-8,-2593.420114,-807.4962017,-291.5073275,-2510.009777,-576.4747158,427.3528493,-2338.701394,-700.1568164,-630.3119179,-2325.020192,-685.6115679,658.6477109
1691,-8,-90,-8,-1819.739159,718.4707689,2312.854559,-1664.393641,220.5317028,-1990.444947,-1631.821527,9.401171958,1717.092103,-1473.797037,-165.7649199,-1666.953058
1692,-37,-44,45,3394.483463,579.1252832,4088.232318,2924.718842,-557.8109158,-3824.232068,2737.77689,-708.2105151,3891.909244,2783.141136,-1045.05775,-3456.278598
1693,60,10,8,-2109.361607,905.2527718,-3043.05007,-1783.277444,1382.507818,2174.35487,-1819.790161,1384.279892,-2064.268999,-1994.734803,1561.530201,1761.422965
1694,16,-39,49,2054.421402,3157.136713,1650.398493,1349.748058,2056.83277,-2654.391457,1112.047277,1690.595455,2237.665919,1124.067706,1229.557207,-2321.875154
1695,-28,-39,-41,-1812.045278,-418.1022221,1205.758802,-1691.105811,-653.5170922,-920.9515313,-1304.343566,-703.5350289,660.3932138,-1220.614365,-902.430804,-446.4238145
1696,32,26,49,1605.438038,1291.252528,-3619.299512,1380.695196,2327.902711,3030.164784,1426.496647,2283.354847,-2501.966678,1259.03135,2554.593674,2179.443909
1697,-54,-18,51,4982.497407,-1507.341005,3616.299787,4780.536565,-1966.299484,-2801.715671,4363.815596,-2066.174121,2619.088954,4362.386489,-2193.047414,-2249.310472
1698,11,-65,-25,-2805.899912,217.401609,534.6441249,-2640.088531,195.4301274,-487.2488573,-2622.06552,19.0077997,384.5401453,-2533.008558,-244.878411,-444.3402426
1699,-24,0,-42,-869.8459042,-2554.866842,723.8278561,-900.6118425,-2601.839023,-42.65241674,-644.2523848,-2420.019323,-187.3529142,-423.7575434,-1965.831401,793.8754736
1700,-2,-87,21,-957.0534359,2013.650509,2926.203172,-693.5808891,1373.234591,-2920.487992,-826.5095541,874.9379695,2950.446486,-851.8844178,360.3325572,-2875.404158
1701,-6,24,38,3999.308517,-357.1287043,92.41354752,3645.894835,-111.5794238,-45.9794903,3721.110965,-216.9601742,-35.18554658,3380.392229,-458.6994521,68.38352091
1702,0,69,3,1183.001865,-3193.728246,-2872.9482,1143.891763,-2190.194,3091.422928,1185.808855,-2038.820097,-3080.26671,1408.514653,-1307.715248,3007.291034
1703,-17,21,57,4986.797497,-1160.002469,-1105.037393,4626.757248,-683.5785236,946.0288035,4364.327038,-573.591742,-787.9090985,4279.536623,-25.09025889,816.1605595
1704,37,-10,-21,-3010.500913,280.1373092,-894.5710419,-2820.499018,650.8471987,674.7485137,-2711.070983,463.5104037,-790.3573074,-2789.954977,455.9993232,564.9414012
1705,23,-63,52,462.9978768,3552.799452,2149.756235,927.5480435,2868.315058,-2688.498278,191.0944112,2314.57695,2633.928777,-17.45088709,2084.767266,-3048.172344
1706,-4,27,-8,-2007.313341,-2330.807231,-443.7074894,-1872.039666,-1934.66977,1091.100701,-1460.179555,-1845.085072,-1215.18954,-1394.411512,-1733.017507,1403.885972
1707,3,46,39,4221.794094,-1653.120854,-2546.590896,3540.472057,-1627.384306,2430.036198,3941.163441,-761.409757,-2313.184414,3502.838507,-342.0187835,2501.77654
1708,-25,63,-9,-724.7265426,-3236.670599,-1031.081651,-407.6812798,-2499.513236,1490.283516,-322.2664133,-2496.200295,-1228.729002,166.2062312,-2084.460911,1936.835756
1709,-53,-6,3,-782.5191304,-3070.336518,1438.735012,-923.6585121,-3312.72884,-288.8103249,-687.316023,-3149.66058,180.7571358,-495.777282,-2915.387749,247.2202841
1710,42,18,39,1739.435467,1250.750652,-3584.312568,1558.625259,2372.977596,2520.937006,1327.319706,2355.597749,-2651.704075,1310.326036,2586.662486,2120.132431
1711,13,63,5,568.3064513,-2325.224845,-3449.897876,964.5588612,-1273.710322,3725.58065,1340.096288,-1056.282698,-3410.99991,1044.011866,-156.2608226,3255.353768
1712,-26,-81,-26,-2249.484059,24.82791811,1392.039745,-1992.319133,-332.6078191,-1306.222947,-2096.244384,-411.79248,955.2996391,-1963.435075,-696.5651028,-864.6824145
1713,57,-63,33,-1116.90095,4015.761886,-251.668984,-872.4188498,3749.153288,-919.1933317,-539.2423399,3553.609005,1094.962458,-1035.408486,3017.900463,-1601.265789
1714,-4,-41,73,4503.495356,1913.916656,1970.0099,3933.812302,1566.379082,-2454.997457,3496.5201,1328.869062,2689.846025,3347.149747,1011.057714,-2871.839236
1715,2,-3,5,-2446.497038,-1142.752678,220.2384645,-2170.341285,-884.8654727,227.9779844,-2026.883488,-1007.572041,-363.0007586,-2009.618185,-936.7529365,560.6765514
1716,37,16,3,-2571.893848,226.8924086,-1995.03955,-2346.192672,557.5460369,1748.149557,-2247.031315,422.8739178,-1802.4802,-2268.899321,697.7814094,1404.553149
1717,60,-39,15,-639.1383492,3292.015938,-2484.930254,-266.4043612,3372.066794,1199.371921,-714.52257,3308.283213,-983.5742277,-747.7733849,3420.530293,325.0962132
1718,-21,-1,-20,-2232.809939,-1791.378004,956.588319,-2074.871756,-1920.068257,-265.5745115,-1939.530355,-1895.805698,80.50300356,-1769.27375,-1959.454275,89.43130532
1719,45,45,-3,-1540.203111,77.43845712,-2907.366011,-1109.882571,979.9714308,2375.278677,-1168.229414,1163.635722,-2239.682398,-1083.684054,1514.332094,2097.332985
1720,-12,-84,34,-422.0427217,1942.002955,3398.127244,-511.3672338,993.6821972,-3039.714219,-788.9482406,825.6796443,3009.896014,-769.2787095,154.8150323,-2956.83461
1721,-38,28,11,-517.0355138,-3400.774088,191.9689784,-354.2367688,-2943.353438,604.3442151,-173.1283167,-2988.914934,-746.9017792,97.74032595,-2646.172489,1200.812679
1722,-8,1,67,3309.852644,106.9647418,789.0005652,2560.842086,539.0740469,-1030.275294,2447.504762,268.5809303,1090.161815,2172.832726,-149.7630545,-1051.385106
1723,44,-5,12,-1856.205416,1662.97094,-3231.697529,-1601.156461,1756.376897,2341.901042,-1477.457933,1772.457249,-2098.636021,-1537.070448,1928.271636,1704.324085
1724,27,46,45,4533.16525,-1097.717925,-3781.594513,4273.051025,-162.4157893,3175.069498,4192.339425,160.0613421,-2917.958083,3897.811365,922.7200152,2740.014764
1725,46,-3,-36,-2572.265172,899.2697688,-1602.584712,-2161.391733,928.5250123,1119.644112,-2080.554553,971.9522759,-1035.102344,-2094.865295,1102.058756,961.1081798
1726,10,-30,69,3920.874086,2258.29088,905.4339997,3629.899701,1915.19416,-1447.201132,2953.225327,1714.993065,1531.794533,2960.053292,1555.707739,-1845.232023
1727,55,-18,42,2656.702586,3657.052643,-3124.975546,2485.846021,3933.194476,1603.189844,2349.150457,3888.164893,-1601.441734,1362.154506,4147.557505,419.7355513
1728,15,-44,-40,-2532.155576,69.20515019,159.4444302,-2355.965958,-105.4145415,-391.6518748,-2224.362675,0.929201129,164.471126,-2140.828297,-136.8953294,-294.9824698
1729,-37,-66,-28,-2422.074778,-163.1878159,1517.627829,-2199.826095,-523.8456528,-1413.151623,-2268.841047,-533.8815542,1174.284096,-2163.588387,-840.2449159,-946.4767587
1730,-40,12,44,2704.484091,-3556.290953,759.7190242,3318.886098,-2945.559624,-292.557874,2269.33915,-3222.418792,-206.7479114,2588.542005,-2605.026736,354.0203534
1731,38,23,13,-1351.718806,349.6352304,-2999.807786,-1159.633021,1137.037135,2650.196626,-1143.596964,1071.430926,-2474.478689,-1142.380056,1408.055179,2063.001936
1732,39,-38,44,1305.877022,5268.310793,-92.35041886,1879.854336,4231.385031,-1018.998067,1489.429278,4030.294453,1612.991678,1136.951879,3835.093313,-2137.194305
1733,3,-63,58,1348.698732,3136.663098,3475.714633,1166.286605,2036.081747,-3350.71999,1043.317137,1434.207542,3263.495895,822.6554723,1030.196549,-3483.714998
1734,-10,45,45,3741.099779,-1983.738822,-2334.995588,3549.522174,-1847.205012,2162.673008,3267.325621,-1465.294751,-2147.242446,2935.693592,-923.3010499,2428.375447
1735,-1,37,-23,-1412.243424,-2375.393786,-1328.686923,-1142.005781,-1918.921547,1583.312827,-810.0736386,-1680.536011,-1682.708119,-700.3668656,-1324.399079,1856.458808
1736,-28,-89,-2,-1957.809042,338.1581527,2236.537518,-1688.710501,-82.6420951,-1919.361824,-1528.097812,25.6675,1822.976851,-1387.343364,-259.7103879,-1531.985162
1737,30,48,-14,-1841.655412,-435.4235608,-2495.304951,-1278.399654,336.313676,2063.129693,-1202.33367,751.3622499,-2156.414297,-1274.12245,990.3119605,2067.789181
1738,20,-65,35,-598.2703536,3755.141379,2021.082031,-509.2359152,2687.435274,-2419.861871,-670.4127267,2245.995183,2602.751819,-916.651822,1631.543965,-2954.502516
1739,-43,50,-7,137.7057124,-3275.596469,-221.5222788,-116.2585546,-2840.566459,1105.172998,176.7313285,-2823.679071,-915.2942753,274.682198,-2668.426158,1315.236862
1740,-51,-28,51,4482.861962,-960.5270416,3675.457851,3663.338588,-1609.648158,-3230.906867,3718.966981,-1628.054231,3266.875325,3660.862095,-2035.170387,-2433.59105
1741,-4,54,-14,-1425.58901,-3128.887606,-1175.567738,-981.9679952,-2126.234661,1609.135341,-668.3014251,-2118.992873,-1676.619026,-545.6865797,-1576.329418,2022.081798
1742,49,-28,60,2715.512258,5261.5006,-1688.252422,2696.146208,4772.762952,119.6316709,2057.670225,4959.269374,235.9241218,1878.158027,4845.410503,-921.4814229
1743,58,-21,10,-1696.07488,2143.39765,-3033.912035,-1289.145795,2365.106557,2127.586405,-1527.742789,2331.583107,-1783.099222,-1558.149599,2525.751682,1371.088653
1744,37,49,19,1953.502639,159.6552903,-4740.794331,1715.455375,1047.306454,4248.545378,1867.248697,1116.391211,-4103.505402,1633.611487,1738.335281,3551.92424
1745,42,27,-7,-2281.179666,125.9275117,-2545.81456,-1908.06224,739.356897,2042.791861,-1779.529183,761.6578852,-2089.066256,-1707.468272,900.2354038,1704.581486
1746,5,-20,-38,-2494.944647,-411.4755865,319.0051015,-2256.901252,-552.6354927,-316.5483487,-2029.990571,-481.7411658,238.8396955,-1938.717062,-607.3549846,-159.7969248
1747,3,-51,25,-994.0129029,1489.6159,2206.936161,-1115.134986,797.864624,-2220.90619,-1311.520261,452.6200325,1863.420211,-1330.556153,-19.46664632,-2031.780495
1748,-17,-6,-10,-2314.369659,-1788.898594,767.8705671,-2073.199934,-1621.806768,-54.88784692,-1954.43967,-1696.565723,-14.54780096,-1957.827379,-1639.607183,245.328134
1749,14,70,16,2206.607782,-2275.35541,-3473.580773,1815.755278,-1519.995013,3660.831695,2411.460475,-976.301105,-3357.048303,2307.970423,-82.12571556,3295.149644
1750,-54,3,41,4857.41206,-1951.543625,2310.128544,3950.491031,-2382.571247,-1833.543364,4171.701512,-2194.485265,1562.967182,3954.020081,-2507.061604,-1542.650204
1751,-8,-44,-15,-2516.162506,-356.1856355,1007.038372,-2409.63058,-635.5849706,-684.8470996,-2402.187825,-675.0958908,629.354269,-2343.122685,-898.7365832,-504.5005856
1752,2,-60,27,-1377.722503,1318.606407,2311.776919,-1304.706253,533.3842434,-1779.319437,-1332.631463,334.4126305,1966.517305,-1388.609614,53.0572428,-1915.528898
1753,-51,-45,33,2557.700566,-618.7131163,4206.796656,1743.501775,-996.1436209,-3596.805787,1678.731284,-1313.725536,3312.232178,1449.550659,-1776.693523,-2900.910822
