label,Anatomy,,,Isomap-25,,,Isomap-50,,,Isomap-75,,,Isomap-100,,,Q
1981,37,-82,33,-33.02149201,44.68549736,5.579541371,-23.52790329,34.84816787,1.394993757,-23.20984556,30.72573695,-3.869362086,-24.46272328,28.80914856,0.923607832,5
1982,8,-43,49,19.6493578,35.28873225,34.01420641,10.54769283,24.29285202,38.47095526,5.705541735,30.46237435,34.08082707,10.8479442,25.73914703,36.31256836,16
1983,-57,-35,3,-19.55635376,-32.40796423,22.64606058,-15.15153734,-28.71786001,19.21378807,-12.53508635,-30.29673314,19.14428114,-11.85031323,-26.68531199,12.80392796,15
1984,-4,-18,-24,-33.68840698,-7.804025906,4.497335479,-31.26263013,-4.518207369,3.071294774,-29.23690906,-5.504334713,4.320999058,-27.77448284,-7.738081977,4.179889076,4
1985,47,-66,24,-30.32716379,39.17769524,-10.74733892,-22.90705126,32.62023379,-8.467288666,-21.90717279,28.30628032,-9.127233796,-21.24600795,29.08022684,-5.582748813,5
1986,55,-27,-25,-41.21815325,13.57783698,-15.56025264,-34.82587303,13.33615545,-14.79338615,-33.90772196,11.6674379,-13.23903837,-33.1479058,12.94962442,-13.20401965,10
1987,11,41,30,42.09041429,-17.94985535,-42.05609135,27.34772112,-18.34684277,-39.02775486,28.10401504,-11.85986146,-38.40001155,26.8019502,-4.26867622,-33.45070328,8
1988,-55,-43,46,62.87505919,-11.73187642,57.7891753,61.01743881,-13.64060343,49.20760616,53.38649794,-10.26437528,49.62391185,52.32335575,-8.753957666,48.42015495,2
1989,8,-44,-24,-36.45062448,-1.94270779,8.8599191,-34.63029559,-3.40365548,7.293517587,-33.76292799,-4.342089261,7.332691939,-34.65313315,-6.347896892,6.299401188,4
1990,8,-61,60,26.390696,41.61413032,47.07471598,17.35865586,40.69583268,42.36819614,18.41269885,33.82563546,40.83026211,21.01329244,25.85859428,41.66777719,5
1991,-39,-35,52,48.54796576,3.844196397,56.44260813,41.95621339,1.838295184,53.55753298,37.60944264,0.145728069,52.38220587,39.29700813,-5.645214221,50.94839393,2
1992,53,0,-40,-29.10521386,14.52907712,-19.96000305,-18.9529119,14.36996104,-17.81014062,-18.56647817,13.99914613,-14.62735581,-17.41799943,16.40511359,-12.78290919,10
1993,-33,22,47,33.60354718,-50.15211073,-8.209626078,39.90893572,-44.50281269,-5.046642309,33.21725955,-42.6424227,-9.709481858,34.12751711,-37.44528878,-12.23407176,1
1994,-28,18,-33,-23.58741753,-35.7594709,3.412504788,-19.04569074,-31.97033998,3.085821029,-16.89110982,-31.10803054,-0.05144822,-14.82426387,-29.47597969,-2.667665885,13
1995,8,-53,5,-29.85247744,2.304079609,18.01330382,-29.30339844,0.974119483,17.20609164,-29.17115177,-0.49155491,15.70468824,-28.90694429,-3.323217566,14.62988238,4
1996,27,-10,-40,-20.43867401,11.19541253,-17.59251488,-19.94361818,12.79682435,-17.1546784,-18.50435406,13.54802055,-15.58744381,-18.57222991,17.97435768,-14.5145572,10
1997,1,-60,-42,-30.3527392,8.769495554,7.81473986,-24.3518377,6.035818781,2.685521052,-23.09902737,5.853274277,3.238134003,-21.79110134,6.052643553,1.722861874,3
1998,20,-32,-12,-37.69399028,-0.814364819,3.69382709,-35.7298716,-1.449240837,5.080580618,-35.05708771,-3.133285812,4.447223708,-35.16008706,-3.737671371,2.671846909,4
1999,-40,-4,0,-17.37038746,-44.10598536,0.200591183,-14.8037282,-40.21184402,3.361580748,-13.6298612,-40.27019085,-0.342297696,-12.5295307,-35.95548555,-4.25496091,13
2000,-1,35,-7,-22.39652998,-33.19110573,-18.05531889,-22.41234646,-32.8027373,-14.18673761,-18.05296608,-27.07029179,-19.72617137,-16.90775814,-24.30952466,-20.90745598,8
2001,-31,-51,44,35.62322317,8.06387257,57.34035582,32.85100697,0.111196795,58.15404645,23.1608148,1.391382907,55.4781736,22.40390199,-3.122067892,52.19858816,2
2002,-42,-78,9,-8.573301461,-2.649297555,33.22366688,-3.197381169,-15.54499954,21.85066049,-2.928726561,-11.75232408,19.84547319,-1.1919795,-14.65018256,20.26169471,15
2003,-37,37,21,36.40575418,-49.38362724,-14.00887523,37.15693767,-45.58413744,-13.8323661,34.66154885,-41.42019098,-13.54411357,35.43780674,-37.38521584,-18.3888277,1
2004,11,18,-21,-30.55236762,-8.930245527,-28.56120884,-28.07023179,-3.534025379,-24.02599595,-25.37398368,-0.886365742,-21.32578812,-24.48691535,1.310275347,-21.34403004,11
2005,54,-71,12,-9.298431208,41.62902387,-6.148523229,-13.47045684,32.46420498,-7.518728908,-15.08382332,37.31156761,-5.582757414,-10.87887208,37.69301306,-5.266723975,5
2006,3,-58,1,-33.10561168,-1.057335402,14.17138432,-29.68005942,-1.313667337,15.18428948,-29.10211467,-3.351906576,12.16823434,-29.26874657,-4.098654489,11.73421911,4
2007,47,-24,11,-32.072781,30.73725024,-26.36662454,-26.90278601,25.87022372,-23.17019271,-24.96606124,21.64170419,-21.63625893,-25.71209558,23.92190565,-18.313317,14
2008,-30,62,15,60.75649466,-48.89980257,-38.94606046,57.5492289,-41.0061234,-36.82881925,59.90880686,-35.17959875,-31.83094866,61.11940201,-28.96281547,-33.60889886,1
2009,0,16,32,64.72450978,-9.964248425,-2.588575744,54.72873755,-4.101407004,-0.006053892,53.81342032,-7.197959582,0.390606238,52.1606811,-5.470709177,-0.792748253,7
2010,61,-36,4,-31.70019003,26.76569013,-16.54746163,-24.35581867,23.57100289,-17.47996525,-21.72080846,23.22959346,-14.66341947,-19.92820688,26.28534269,-12.39870566,10
2011,-18,-61,13,-24.91255192,-1.105282101,24.14897848,-25.7249235,1.327108238,26.09128396,-24.0749917,-3.236425817,18.80468931,-23.98885771,-5.661463353,19.77937722,12
2012,52,-48,39,8.522492125,62.77523705,11.9285683,1.177104589,60.73358062,13.87874845,1.948882666,60.70519001,16.07773676,6.142894565,58.61132346,16.46270882,17
2013,2,-34,57,38.85311651,17.15363079,32.22717247,34.8952695,12.70703197,29.69372356,29.23203888,13.29449122,25.42248201,26.94461417,10.56573499,29.4290694,7
2014,-26,44,30,51.13941314,-51.47788539,-18.77825458,58.20311638,-35.25731666,-18.47617385,54.12448904,-35.19895068,-19.0272599,58.03665112,-26.88878804,-21.81599535,1
2015,18,-56,24,-20.9800688,13.60186371,34.16448549,-20.62854274,9.785049441,28.55519831,-20.17051337,5.965948855,27.3129543,-21.33288409,1.564069705,25.49355084,16
2016,15,-41,42,16.67449564,24.38945958,29.83138034,3.65361548,18.77210846,33.72018055,-2.192198758,18.89489587,36.34745717,-3.176197241,13.80873237,36.43739185,16
2017,-33,-63,-21,-35.28390322,-9.101983985,19.69872637,-30.97728679,-7.932381149,18.02137098,-31.28269428,-9.12686365,16.65462476,-30.85434079,-9.517639533,14.42873712,12
2018,33,-55,-18,-37.77197862,6.066825446,7.482848909,-36.79020136,2.657086851,9.496683708,-34.64081276,0.737816063,7.403715087,-35.11406548,-1.205373388,6.901146175,3
2019,51,48,2,-6.058589107,12.94237022,-46.59784227,-9.579157496,22.97886138,-41.23147124,-5.081232376,21.73425959,-39.07159655,-2.207780467,23.35549405,-37.44382067,14
2020,56,3,-34,-29.47360776,21.00013889,-16.02402316,-23.05792228,15.98144608,-16.70259262,-20.21365321,15.16552185,-13.78310195,-19.22218901,16.21842874,-11.24069043,10
2021,26,-93,4,-33.20098067,14.43357061,13.08622576,-24.42773572,12.10810071,15.31504573,-25.82933634,10.04730643,13.93381969,-25.00406728,7.470759053,14.12665401,3
2022,12,23,37,54.74028515,26.82663491,-36.86540161,46.73666438,22.08549716,-33.91336386,43.42057942,20.0032386,-30.93168698,41.41649482,24.25603229,-26.26926056,8
2023,-5,-33,-35,-33.25236343,-6.671236382,9.090368851,-30.09097357,-5.901757595,8.634810613,-29.28551809,-7.917869014,6.715293189,-29.01793822,-8.445664541,5.863791357,4
2024,-35,9,41,55.27914957,-35.73038278,6.327684365,53.14553339,-27.03607652,10.21282199,40.39806641,-28.02834016,6.061243708,40.51709154,-25.64466929,0.814577898,1
2025,-32,12,-24,-27.40620013,-32.2599367,7.657328493,-24.22052698,-31.65342781,5.111694875,-23.49011551,-34.11453392,5.000331875,-22.99318747,-29.4260045,1.330150276,13
2026,-21,-70,47,10.65602219,17.73302286,52.58417861,6.166163564,14.23754115,50.26659836,1.695469328,15.92159863,49.54066102,5.364394242,10.83970037,47.61702642,16
2027,10,-12,62,55.4530904,20.7390738,13.83811839,48.49787668,18.47518828,14.94898433,41.01338272,17.07624391,12.88511674,37.83012616,15.99737843,15.07467624,7
2028,-30,-15,10,-7.240985951,-50.3404637,8.533715773,-4.877719649,-45.93575427,2.783659029,-0.544275161,-43.6782965,2.306808404,-0.84993438,-39.03034321,-4.187753964,6
2029,-44,9,-38,-12.82787114,-41.28474118,5.403629629,-10.92223674,-33.99733592,2.561896169,-7.27287474,-26.96723355,3.838762793,-5.673699405,-26.40794369,-0.25890315,13
2030,40,-3,4,-34.99243404,10.81230877,-29.28617162,-33.70247915,14.93694073,-23.41824399,-32.16762567,14.03344146,-23.07768818,-31.07325578,14.00236749,-22.22204179,14
2031,-34,-57,-16,-35.8272133,-8.476575917,18.51693971,-32.34335402,-7.405623106,18.03379431,-31.00305449,-8.352137635,15.56652677,-31.92622584,-9.655589123,14.05468249,12
2032,38,11,-4,-37.57953182,5.550642653,-22.77152496,-36.0250397,9.293922823,-20.51779827,-34.63371509,7.012209274,-20.54689781,-33.87581538,8.918034256,-16.36281565,14
2033,7,43,23,21.21860213,-17.13283095,-38.78517517,14.79796807,-23.44422596,-41.01626202,17.56138247,-14.13571329,-30.71431898,16.30014224,-12.20940185,-30.53893337,8
2034,12,-18,41,52.63602235,26.62144961,9.567047064,46.15124507,23.96414247,15.45816189,44.02765741,19.97641803,13.02349549,43.50377217,17.67309783,17.73952504,7
2035,57,-26,47,43.70777258,72.66946924,-21.44068062,35.84916458,64.97977008,-16.52592676,36.127437,67.45371932,-11.29670761,23.70607072,65.95760186,-8.39343678,17
2036,15,-46,66,21.41593861,46.39116952,39.82853457,18.01499346,35.88218053,36.03955666,15.48337951,34.50724149,35.15992434,14.53506347,30.31005688,37.5176377,5
2037,1,-13,-12,-34.51160168,-7.383340003,1.208677745,-32.34450688,-6.191345462,2.947529775,-31.87851378,-7.964152547,1.612208541,-32.01658648,-8.0619455,0.272385114,4
2038,-18,-78,-15,-31.65082433,-3.872020933,22.02692383,-30.58553685,-4.907481059,19.77829941,-29.63192049,-6.162894686,16.73493052,-29.50549198,-8.241133722,16.09250427,12
2039,0,-18,14,-31.56873513,-14.69142526,0.072410704,-29.02872743,-11.14307848,-2.927687994,-26.840943,-9.963925474,-3.847884963,-25.56700204,-11.21770631,-3.870110265,11
2040,-23,-42,-15,-32.27153966,-9.615799539,13.83519658,-31.68586766,-9.384032314,12.26404134,-32.57937421,-9.638585905,9.566332729,-31.81546644,-11.65658609,8.984939623,12
2041,49,46,17,16.20041867,20.84323715,-64.89266342,18.16855257,16.75060791,-56.30297777,18.51732379,22.3682658,-52.47576423,20.54951633,23.67170827,-48.57989834,9
2042,66,-20,6,-26.66167373,36.76382694,-36.84985058,-22.05658522,31.61792442,-26.54174423,-22.97522263,30.61932158,-22.34260172,-19.31103491,30.64504905,-18.98952539,14
2043,9,-1,63,57.30854055,21.64615165,-3.325629961,51.33923498,18.97414864,4.077473747,46.14643769,15.17478906,4.520472985,44.37424132,15.83748535,7.650058859,7
2044,12,18,7,-27.69997244,-7.655723372,-27.9820921,-26.18746924,-4.435554883,-27.21673634,-23.15484052,-0.72566721,-24.17057113,-21.4618092,-0.224612122,-24.15708335,11
2045,-25,11,66,66.94294797,-16.61499503,8.567052732,65.05701186,-14.54772231,10.79463468,59.26585409,-10.97881683,12.82728648,58.57242628,-9.706247295,11.29268917,7
2046,-7,-49,35,0.034961553,15.01843163,37.73669193,-5.909856369,12.60548088,36.3291339,-8.017049727,15.53618676,33.967227,-8.934901639,10.15649812,34.00337279,16
2047,4,66,16,27.0685234,-25.97830124,-46.6435583,24.46409342,-23.45101459,-47.57406776,29.3133648,-15.10111068,-45.3090977,27.92140602,-14.98525408,-40.62015061,8
2048,-60,-4,29,16.9443278,-52.43619285,19.92835823,20.91040438,-45.9412087,15.65161701,22.11605945,-46.18122565,11.75508639,16.86552899,-49.3467912,7.865579986,6
2049,-16,6,-17,-28.28112181,-28.97384158,1.411405728,-26.19942369,-26.79816235,-5.679886304,-24.03492456,-24.5946525,-4.608836034,-22.58086014,-22.67809583,-6.187075412,13
2050,-22,-75,32,-4.876996221,9.45939464,48.73083586,-6.976149634,13.48284702,45.76009341,-6.275548486,10.81710826,38.42812739,-6.849092771,3.4852864,38.2973348,16
2051,22,27,62,59.93442288,26.43894283,-45.2971333,50.85127753,26.15632069,-41.83022202,50.54013162,28.88976072,-34.07255546,48.28979348,28.78625305,-30.55587545,8
2052,56,20,14,-30.88607357,12.5149477,-36.11659892,-29.21864222,14.69848564,-33.18042071,-27.04746908,13.49406127,-31.47599479,-27.51061568,16.95700513,-28.78670265,14
2053,9,-29,-42,-35.0423401,-7.415452703,4.568884919,-29.23540167,-5.258937405,3.916639836,-27.94335608,-6.133968176,0.169301145,-26.90762831,-4.986866773,-1.396568606,4
2054,37,-89,-2,-33.10867433,13.67699602,8.88528638,-25.75198593,12.13890075,6.129279798,-27.92595113,12.99584716,1.878036522,-24.18446056,11.53087933,3.680695392,3
2055,-50,-41,54,61.59268582,-13.79676852,57.02771587,60.59687747,-16.33761748,48.5251434,53.8973852,-8.137309492,47.37160825,49.82620152,-10.35413696,48.72454525,2
2056,-17,67,-8,5.979595746,-27.56412692,-44.54466092,5.858336256,-29.42591984,-40.34889836,6.745040515,-25.82700135,-35.33372598,5.346196278,-20.76714509,-39.75231706,8
2057,17,23,-14,-38.19793707,1.281909823,-26.92522033,-34.54036864,0.375090337,-18.17626415,-32.34136544,0.345268268,-19.64735834,-32.1201827,1.635428933,-17.61921643,11
2058,31,57,-10,48.67844608,-6.807440452,-71.5142915,36.86508765,-4.255802312,-61.81162176,36.59490406,-8.110225518,-55.04036422,37.13411328,-1.361731315,-52.16860941,8
2059,57,-36,35,30.78394071,72.71164202,-10.44023633,27.07886979,69.51940884,-6.522164479,21.88472041,64.85415144,-8.789505421,15.70460475,67.08145807,1.16698058,17
2060,57,-59,40,16.23842763,69.76827133,18.22238081,8.85016026,61.83062582,11.99446364,7.599307948,60.01279386,10.98105266,10.16610378,56.94313557,19.39579521,17
2061,47,6,-31,-38.72398448,11.82870884,-15.46876034,-34.1835843,13.75128206,-15.38228301,-30.52180462,10.96022924,-15.09689415,-29.53868827,11.49951217,-14.03247325,10
2062,-33,53,7,44.37842687,-46.28011663,-28.48392158,55.47382381,-38.94590847,-28.55798588,42.9637069,-39.58175734,-31.00408726,45.56026048,-35.12686836,-31.53062591,1
2063,-25,0,53,52.48877165,-23.85405271,10.73241811,49.41546476,-16.01451349,13.10885273,46.22489976,-19.08939455,14.17476608,45.50601131,-18.42438644,11.88310919,7
2064,-51,-11,-33,-16.12431361,-35.54772823,8.300783463,-15.77897425,-27.86735071,9.174979679,-12.08099609,-30.20378864,3.913326327,-10.83480713,-26.93503799,0.888720892,15
2065,3,-57,-45,-30.54757225,3.271771166,2.037803447,-25.00039179,2.764908243,2.378170684,-23.16257349,2.743869303,2.829506553,-20.78588329,2.797669524,3.347259119,3
2066,-48,-54,27,28.21628596,-6.926310293,60.32312023,22.27026706,-11.78205852,47.8679697,22.41056214,-10.34980063,46.57536754,21.86200612,-15.86508793,44.43805313,2
2067,-46,5,2,-16.14273189,-47.97646431,-1.757255352,-16.6496043,-40.274747,-1.748749114,-15.05999631,-39.21985182,-0.65411855,-14.2820273,-36.62366277,-5.637184182,6
2068,33,27,-9,-33.32412519,0.603532262,-27.72819171,-32.89466243,4.709371344,-24.02424387,-29.73813372,3.879854855,-22.28154077,-29.0873894,6.444736575,-22.37618083,14
2069,23,-60,-10,-36.96841986,2.410220419,10.25768763,-35.20077397,1.101721325,10.52150266,-34.61497397,-0.539768428,8.594905811,-34.58363122,-2.859611516,7.710253451,3
2070,-37,6,54,54.43630707,-36.22477478,6.663489001,60.71730285,-30.82629905,11.26965114,56.03563437,-34.39203709,10.01272164,54.43719784,-34.60003644,8.594929879,2
2071,-6,-45,55,23.88217934,21.05128436,50.24159956,18.71624378,17.30367961,44.72542881,13.60423025,17.82998363,42.18859212,16.62748636,14.28638355,44.21200365,16
2072,33,-45,59,4.190171003,64.67395049,23.33470409,7.545320656,53.36221793,19.43506403,-1.276577549,47.56868061,26.48534471,4.531787752,47.09649918,27.26076433,5
2073,-40,45,-11,-2.955202915,-47.13228618,-9.707694014,-2.178809589,-38.34837929,-9.940779945,-0.080666785,-37.46353433,-9.987419181,0.873087529,-35.03153397,-12.44251072,13
2074,-50,-27,12,-1.783272177,-47.72737207,22.25882497,-0.199221736,-43.35259584,16.62722076,-2.416622935,-40.88323805,17.560621,-1.966442366,-41.69073416,12.93660361,6
2075,13,32,30,69.527851,-0.256154436,-25.72134246,64.10762561,7.493404897,-23.40848411,58.76241355,7.675239287,-22.7953381,58.07215178,11.07588414,-13.41047156,7
2076,-25,7,-14,-27.4414092,-32.94909325,8.875593075,-25.58339532,-31.24305665,2.989662749,-25.13169117,-30.59826717,2.642649946,-24.29876298,-27.7253261,0.608145978,13
2077,-31,-18,65,69.37209992,-9.264137974,45.10766681,54.7866806,-5.724951821,44.7013752,55.65677199,-3.351273649,41.91812272,47.26299734,-12.13308236,42.62062088,2
2078,-15,51,38,48.20350192,-26.26987645,-44.64421091,49.19964622,-29.0331329,-37.44510613,45.76147933,-25.6429645,-36.27437583,40.78892865,-23.18739353,-38.28622957,8
2079,33,42,39,27.99211281,20.36882553,-61.70164646,19.13656565,22.62689563,-55.20340174,21.54933449,16.4781809,-52.8660545,21.62925569,20.73553311,-46.70199957,9
2080,13,-27,-17,-35.96140285,-3.960267945,3.612937354,-34.03708369,-3.02037209,4.194054877,-33.51664435,-5.315967181,3.607296342,-34.31130939,-5.934941626,0.558579995,4
2081,-54,11,36,39.20162693,-47.71223373,6.949149409,29.89695019,-40.51205461,5.325449124,28.55446647,-42.40422641,7.996495411,27.15241675,-42.32078472,2.585638404,2
2082,45,-58,22,-41.76653121,28.23717513,-16.22486913,-35.16245296,21.94908325,-15.98358737,-28.71528537,21.58024602,-11.50898145,-28.3867027,22.8353303,-8.165080875,5
2083,-60,-11,-18,-21.55930709,-37.19339814,10.16262932,-18.64499881,-32.99715466,8.467086433,-17.9031814,-31.88093212,7.298426424,-16.6171298,-32.56925722,1.628277488,15
2084,-44,-50,26,25.7768368,-19.32772189,53.18377099,23.67817244,-26.3152861,39.9007093,25.92860527,-23.45903889,42.74343163,17.69940975,-27.73290036,39.99031487,2
2085,-24,65,19,52.0646941,-29.64499457,-50.09032401,45.50991569,-26.73857666,-46.49818204,50.18444294,-21.86922291,-41.48477001,52.10430171,-15.45507263,-39.9307371,8
2086,-40,-1,-43,-14.46692409,-40.63455667,2.592209341,-12.17958037,-35.25264141,2.198464321,-9.586533712,-32.88440765,-0.193890185,-7.920721529,-31.49533209,-6.954026424,13
2087,-15,-46,0,-29.51142213,-4.781235068,14.12528165,-29.87047479,-6.009563938,11.98879092,-29.84190396,-7.439744253,12.21373391,-29.60877872,-9.28485071,10.73955565,12
2088,12,48,5,1.247406045,-22.38979784,-40.57262539,0.03062297,-27.18013536,-44.00553475,1.270450531,-21.46598515,-36.50089862,0.482727985,-15.79726473,-36.4005209,8
2089,-11,26,58,64.22091546,1.281322593,-13.05446292,55.7765048,-0.975152014,-5.5477858,52.99393185,-5.20777854,-2.376689394,50.75092277,-1.513820707,-4.228060448,7
2090,-35,-56,55,38.50605552,15.21954724,58.36381342,34.89981767,7.798025927,56.8853047,26.87211818,9.408818024,54.02819152,32.27263686,8.429911412,51.94936364,2
2091,-33,-26,52,53.83858663,-0.003721734,53.44836123,45.49833556,-0.352316865,50.32787271,42.60411631,3.212049058,46.15238691,39.99420875,-0.546379639,45.28831137,2
2092,24,-35,-26,-35.38764273,-3.708274192,4.714382422,-35.41770376,-2.273990549,4.393310595,-32.29817866,-3.495052716,2.519601049,-32.59834685,-4.688736627,0.942789348,3
2093,-45,-42,-10,-25.29835765,-34.18315726,14.34907411,-23.57458529,-30.71574208,13.6324279,-21.07399052,-27.76049224,11.20923033,-21.75780909,-26.93156522,9.003019768,15
2094,57,-6,-1,-34.69874237,23.80442713,-28.11106338,-29.78680384,21.43001718,-22.77091542,-29.78597905,20.17217038,-22.73269029,-28.63991153,21.17306815,-18.67790188,14
2095,-36,12,14,1.475639066,-52.12061059,1.382673579,-5.175245369,-45.75605957,-0.100673111,-2.248690061,-44.50454421,-1.640496192,-3.211699558,-39.49809853,-7.045720622,6
2096,-32,59,-10,19.09626886,-35.34971277,-21.72152094,18.63984446,-38.99885413,-28.32373724,19.11833125,-36.40405556,-26.50770415,22.59422621,-25.86975228,-31.33617036,13
2097,-57,-31,47,63.04371902,-26.76050145,51.63336809,57.75202113,-21.58929539,43.5904591,50.84232832,-18.78804508,48.1502083,53.11973986,-22.27133114,42.36020673,2
2098,-14,-31,0,-31.34351102,-14.49797581,9.172513388,-30.20849203,-15.29293343,8.155715127,-27.67408402,-15.39886628,8.212276646,-28.22021961,-15.207698,5.501861871,4
2099,60,-33,28,15.67394966,64.00674391,-24.56527171,15.03601633,57.40011666,-19.60421151,8.278164716,56.2891411,-19.28847732,6.706925395,55.3192409,-10.64459689,17
2100,-56,-39,9,-9.197581085,-35.8926124,32.51737805,-8.41353387,-32.98585818,25.25096955,-6.715896716,-29.25326433,23.16265207,-5.108409643,-29.4022802,17.78643264,15
2101,2,-50,-17,-34.53517262,-7.1347862,10.86236788,-34.48680059,-4.398941516,10.37079362,-33.82867098,-6.644628013,9.554095531,-33.3942816,-7.55897203,7.350929812,4
2102,-4,69,11,19.65378313,-28.05882859,-48.71987175,14.88940351,-28.49722816,-44.69671852,17.68595392,-23.88404491,-42.21894433,19.4892328,-18.86720997,-40.47002062,8
2103,57,15,0,-33.81364174,13.79594266,-29.37448357,-32.24374408,16.34933819,-24.20122114,-29.0720263,12.94012608,-24.73817008,-28.15801854,14.59260313,-21.84654521,14
2104,-13,-81,41,-5.234467573,12.91309385,49.55120075,-8.560140796,14.84804483,45.39092642,-11.15829884,12.60381384,41.79756663,-9.718600668,8.265542586,40.80189317,16
2105,10,1,0,-32.84838855,-7.456019873,-6.122770267,-33.19992002,-6.638710723,-3.734904424,-31.35237036,-6.685003517,-3.95768825,-30.76726447,-6.499675509,-6.225381542,11
2106,46,-3,57,31.61411973,55.97471243,-30.34127224,31.10428184,51.68103224,-23.59854097,36.64564126,52.77152809,-21.66771803,24.33872094,51.35279646,-18.42848735,17
2107,-35,-76,-14,-34.11898021,-9.034595745,21.30055772,-29.22535692,-6.145035928,21.99523606,-27.97331365,-5.849215767,16.0951802,-25.92167306,-10.73267729,15.2124697,15
2108,-50,-13,41,59.30355139,-30.80042611,35.45189572,54.93759795,-25.79720727,29.83085139,58.168744,-29.34136821,33.23742472,53.3598326,-24.30246552,30.71283409,2
2109,-45,27,19,-0.005510492,-45.78464283,-7.187371113,-1.071911161,-46.30296198,-2.587690357,1.041234552,-44.42520265,-4.284556612,2.324409787,-41.80104253,-10.76923761,6
2110,-16,12,5,-22.56946719,-33.81938803,-6.255685369,-23.24027776,-30.69736245,-6.858116076,-20.68488817,-30.06241408,-7.604760203,-19.24374082,-29.94241495,-10.97201455,13
2111,-26,15,-41,-1.134547954,-39.59427126,-0.293285406,0.930236186,-29.8636281,-4.338440676,1.491157497,-27.41368467,-0.882922973,1.953647418,-24.99028022,-5.147050131,13
2112,14,-22,75,50.3020694,39.23370513,20.65938474,41.16228542,30.37588977,22.11535729,40.87549106,29.47443709,22.76148639,37.48747857,24.23124313,28.72262548,5
2113,31,-72,-6,-34.72041471,9.189985192,8.150343462,-33.7382499,10.04842006,9.527769199,-34.51376465,5.959352357,9.627854872,-33.03177339,3.989975088,7.769138003,3
2114,41,12,38,51.27768534,39.0428639,-39.14633865,44.74664717,35.9465016,-38.2734605,47.05090582,35.34005737,-28.02264262,44.01061246,35.21642038,-27.02779649,9
2115,7,14,-4,-33.27201231,-6.479746029,-17.74865601,-31.55623606,-7.128792532,-13.70817261,-30.03140856,-6.951730597,-13.24935405,-29.22232624,-5.857766227,-15.76648125,11
2116,-9,-29,-9,-30.73452148,-10.77069695,10.78717619,-29.59105245,-9.158053527,10.07981698,-29.2196191,-10.21755343,8.388870143,-29.00776763,-11.73399761,6.386665258,4
2117,-42,-49,42,44.91250576,-9.187094209,59.37731933,39.38226111,-6.362135519,50.66609377,39.53031736,-6.700009841,53.79553106,41.19838005,-8.335800709,50.56702753,2
2118,-1,-31,32,-10.19871112,7.476339725,32.89414291,-17.67386566,3.3970854,28.43258183,-12.98994669,3.734552073,25.68854829,-14.4846641,-2.233454309,24.26468839,16
2119,-16,-27,-14,-33.33422323,-12.28496568,11.9344606,-31.4817995,-12.30637511,9.045463444,-31.95624494,-13.74096536,6.57129177,-31.1211965,-14.61048343,5.657022432,13
2120,31,-37,-15,-35.87293155,2.891217806,4.880862848,-35.93504731,2.604124087,4.625329169,-34.4870903,1.085663462,5.172703149,-34.62549101,-1.161639077,4.886067213,3
2121,-57,9,29,22.7217158,-52.72780211,4.261700314,21.1008194,-47.69250018,3.010492199,22.48888646,-40.49025294,3.587769677,21.64169054,-39.25440128,-0.805038633,2
2122,10,-62,30,-22.69169011,9.971042091,32.72469814,-22.06551936,10.3333897,29.18559358,-22.80771171,7.598235373,27.56402009,-22.33468549,1.542937526,25.9964542,16
2123,52,-63,15,-38.78109662,29.01928209,-6.993133138,-31.1415248,23.8258793,-4.905851186,-29.25618903,26.08261514,-5.967701574,-28.26468358,25.03661155,-4.491871449,5
2124,42,32,-13,-25.03646294,11.51984365,-32.83189241,-20.92991122,9.843849234,-29.2253311,-18.43984883,9.020676547,-26.97307228,-18.28222715,12.5670856,-26.0034348,14
2125,42,42,20,9.223519197,27.17881647,-57.49184821,8.812879666,20.3044293,-53.91660688,7.126333813,20.84736136,-47.5338435,8.714570207,20.08976405,-43.68291577,9
2126,-33,24,-17,-19.21706566,-40.63724569,0.95658487,-18.56786554,-35.12920875,-1.146808178,-15.76780655,-36.49206551,-3.40467697,-14.66506588,-34.09798018,-7.850233251,13
2127,-18,63,2,7.201180207,-45.55195288,-34.97548661,6.563278453,-32.12908098,-29.36408915,6.786281807,-33.65517517,-28.76866993,9.340789955,-31.8404487,-30.13057895,1
2128,13,-66,3,-30.84267186,7.381338522,18.175716,-29.0508989,6.770945031,17.10569001,-29.26441629,3.572240291,16.67164133,-29.13165801,1.341032951,16.30221662,3
2129,60,-48,42,17.35044285,72.57341143,8.410540644,15.70094931,67.76389723,11.87878744,11.88058431,61.71691642,6.861425126,11.92677338,59.66822666,14.50681052,17
2130,-3,-61,-44,-31.04300856,6.3218463,6.346091445,-25.9704257,4.833220243,2.834640244,-22.15079443,5.604266592,3.634640979,-18.41715211,3.497114104,0.412119061,3
2131,30,-3,-18,-40.73509982,6.804314211,-13.86567692,-37.04685782,6.775141235,-12.62847616,-36.41515336,3.979002032,-11.14652914,-35.80305186,4.606806251,-12.0778152,10
2132,-3,-6,56,45.74670227,6.376300731,12.56219279,40.50776158,2.775334965,17.12839574,34.24008875,4.627450323,15.88587845,33.60323818,4.564764561,16.49494836,7
2133,59,-12,-6,-33.99155792,22.61612797,-21.58437316,-27.26880857,20.14534942,-18.95595281,-26.96216542,18.97124374,-17.39077127,-27.0131047,21.8554564,-13.45862581,10
